"Artibeus anthonyi","Late Pleistocene"
"Artibeus jamaicensis","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Brachyphylla nana","Late Pleistocene"
"Antrozous pallidus","Late Pleistocene"
"Lasiurus borealis","Late Pleistocene"
"Lasiurus intermedius","Late Pleistocene"
"n. gen. Onychonycteris n. sp. finneyi","Lostcabinian"
"Myotis cf. grisescens","Pleistocene"
"Myotis cf. grisescens","Pleistocene"
"Myotis cf. grisescens","Pleistocene"
"Myotis keenii","Pleistocene"
"Pipistrellus cf. subflavus","Pleistocene"
"Eptesicus cf. grandis","Pleistocene"
"Myotis cf. grisescens","Irvingtonian"
"Myotis lucifugus","Late Pleistocene"
"Eptesicus fuscus","Late Pleistocene"
"Nycticeius humeralis","Late Pleistocene"
"n. gen. Tanzanycteris n. sp. mannardi","Lutetian"
"n. gen. Archaeopteropus n. sp. transiens","Early Oligocene"
"Tadarida n. sp. rusingae","Burdigalian"
"Taphozous incognita","MN 2"
"n. gen. Xenorhinos n. sp. halli","Early Miocene"
"n. gen. Brevipalatus n. sp. mcculloughi","Early Miocene"
"Rhinonycteris tedfordi","Early Miocene"
"Brachipposideros ? watsoni","Early Miocene"
"Riversleigha williamsi","Early Miocene"
"Macroderma cf. godthelpi","Early Miocene"
"Brachipposideros cf. nooraleebus","Early Miocene"
"n. gen. Philisis n. sp. sphingis","Rupelian"
"n. gen. Witwatia n. sp. schlosseri","Priabonian"
"Witwatia n. sp. eremicus","Priabonian"
"n. gen. Qarunycteris n. sp. moerisae","Priabonian"
"Dhofarella n. sp. sigei","Rupelian"
"n. gen. Saharaderma n. sp. pseudovampyrus","Rupelian"
"n. gen. Khonsunycteris n. sp. aegypticus","Rupelian"
"Honrovits tsuwape","Wasatchian"
"Icaronycteris n. sp. menui","Ypresian"
"Archaeonycteris brailloni","Ypresian"
"Ageina n. sp. tobieni","Ypresian"
"Icaronycteris menui","Ypresian"
"Archaeonycteris n. sp. brailloni","Ypresian"
"Pteropus rufus","Holocene"
"Rousettus madagascariensis","Holocene"
"Eidolon dupreanum","Holocene"
"Rousettus madagascariensis","Holocene"
"Hipposideros commersoni","Holocene"
"Triaenops furculus","Holocene"
"Miniopterus gleni","Holocene"
"Mormopterus jugularis","Holocene"
"Mops leucostigma","Holocene"
"Megaderma lyra","Late Pleistocene"
"Hipposideros pratti","Late Pleistocene"
"Hipposideros armiger","Late Pleistocene"
"Rhinolophus ferrumequinum","Late Pleistocene"
"Rhinolophus pearsoni","Late Pleistocene"
"Rhinolophus macrotis","Late Pleistocene"
"Rhinolophus cornutus","Late Pleistocene"
"Murina leucogaster","Late Pleistocene"
"Myotis formosus","Late Pleistocene"
"Myotis daubentoni","Late Pleistocene"
"Tylonycteris pachypus","Late Pleistocene"
"Miniopterus schreibersi","Late Pleistocene"
"Scotomanes emarginatus","Late Pleistocene"
"Pipistrellus coromandra","Late Pleistocene"
"Phyllops n. sp. silvai","Late Pleistocene"
"Artibeus anthonyi","Late Pleistocene"
"Antrozous pallidus","Late Pleistocene"
"Brachyphylla nana","Late Pleistocene"
"Macrotus waterhousei","Late Pleistocene"
"Myotis thysanodes","Late Pleistocene"
"Antrozous pallidus","Late Pleistocene"
"Lasionycteris noctivagans","Late Pleistocene"
"Pipistrellus subflavus","Late Pleistocene"
"Plecotus ? townsendii","Late Pleistocene"
"Antrozous pallidus","Late Pleistocene"
"Antrozous pallidus","Late Pleistocene"
"Tadarida mexicana","Holocene"
"Pipistrellus subflavus","Late Pliocene"
"Lasiurus borealis","Late Pliocene"
"Lasiurus seminolus","Late Pliocene"
"Brachyphylla cavernarum","Holocene"
"Natalus stramineus","Holocene"
"Tadarida brasiliensis","Holocene"
"Molossus molossus","Holocene"
"Mormoops blainvillei","Holocene"
"Nyctophilus cf. geoffroyi","Pleistocene"
"Chiroptera informal indet. sp. 2","Late Uintan"
"Rhinolophus ferrumequinum","Late Pleistocene"
"Rhinolophus ferrumequinum","Late Pleistocene"
