841682,occ,,,93326,Plecotus townsendii,species,50428,Late Pleistocene,Holocene,0.126,0,31567,YES
841683,occ,,,93326,Antrozous pallidus,species,52646,Late Pleistocene,Holocene,0.126,0,31567,YES
841946,occ,,,93374,Antrozous pallidus,species,52646,Late Pleistocene,Holocene,0.126,0,31595,YES
847650,occ,,,94307,Pipistrellus subflavus,species,52648,Late Pliocene,,3.6,2.588,32066,YES
847745,occ,,,94308,Lasiurus borealis,species,52636,Late Pliocene,,3.6,2.588,32066,YES
847746,occ,,,94308,Lasiurus seminolus,species,306423,Late Pliocene,,3.6,2.588,32066,YES
851052,occ,,,94615,Tadarida brasiliensis,species,49249,Holocene,,0.0117,0,32225,YES
906517,occ,,,101898,Rhinolophus ferrumequinum,species,236716,Late Pleistocene,,0.126,0.0117,34644,YES
906573,occ,,,101899,Rhinolophus ferrumequinum,species,236716,Late Pleistocene,,0.126,0.0117,34644,YES
906575,occ,,,101899,Plecotus auritus,species,104145,Late Pleistocene,,0.126,0.0117,34644,YES
915251,occ,,,103991,Myotis lucifugus,species,52644,Late Pleistocene,,0.126,0.0117,35027,YES
915252,occ,,,103991,Myotis keenii,species,52642,Late Pleistocene,,0.126,0.0117,35027,YES
915253,occ,,,103991,Myotis grisescens,species,119647,Late Pleistocene,,0.126,0.0117,35027,YES
915254,occ,,,103991,Pipistrellus subflavus,species,52648,Late Pleistocene,,0.126,0.0117,35027,YES
915255,occ,,,103991,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,35027,YES
915256,occ,,,103991,Plecotus townsendii,species,50428,Late Pleistocene,,0.126,0.0117,35027,YES
915257,occ,,,103991,Lasiurus borealis,species,52636,Late Pleistocene,,0.126,0.0117,35027,YES
915677,occ,,,104758,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,34884,YES
919174,occ,,,104034,Eptesicus fuscus,species,52640,Late Pleistocene,Holocene,0.126,0,1461,YES
919226,occ,,,104035,Myotis lucifugus,species,52644,Late Pleistocene,Holocene,0.126,0,1461,YES
919232,occ,,,104035,Eptesicus fuscus,species,52640,Late Pleistocene,Holocene,0.126,0,1461,YES
919385,occ,,,104672,Myotis lucifugus,species,52644,Late Pleistocene,Holocene,0.126,0,1461,YES
919388,occ,,,104672,Eptesicus fuscus,species,52640,Late Pleistocene,Holocene,0.126,0,1461,YES
919423,occ,,,20388,Eptesicus fuscus,species,52640,Irvingtonian,,1.8,0.3,1461,YES
919537,occ,,,104689,Lasionycteris noctivagans,species,52645,Late Pleistocene,Holocene,0.126,0,1461,YES
920315,occ,,,104662,Eptesicus fuscus,species,52640,Middle Pleistocene,,0.781,0.126,35161,YES
926258,occ,,,55494,Protonycteris gunnelli,species,178566,Ypresian,,56,47.8,35350,n
926259,occ,,,55494,Hassianycteris kumari,species,178572,Ypresian,,56,47.8,35350,n
926260,occ,,,55494,Microchiropteryx folieae,species,178575,Ypresian,,56,47.8,35350,n
934318,occ,,,82258,Myotis keenii,species,52642,Late Pleistocene,,0.126,0.0117,35381,YES
934319,occ,,,82258,Myotis lucifugus,species,52644,Late Pleistocene,,0.126,0.0117,35381,YES
934320,occ,,,82258,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,35381,YES
934325,occ,,,82258,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,35381,YES
934327,occ,,,82258,Pipistrellus subflavus,species,52648,Late Pleistocene,,0.126,0.0117,35381,YES
934328,occ,,,82258,Lasiurus borealis,species,52636,Late Pleistocene,,0.126,0.0117,35381,YES
1012869,occ,,,93332,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,39873,YES
1012870,occ,,,93332,Pipistrellus subflavus,species,52648,Late Pleistocene,,0.126,0.0117,39873,YES
1012872,occ,,,93332,Lasiurus borealis,species,52636,Late Pleistocene,,0.126,0.0117,39873,YES
1012875,occ,,,93332,Myotis grisescens,species,119647,Late Pleistocene,,0.126,0.0117,39873,YES
1012877,occ,,,123875,Eptesicus fuscus,species,52640,Pleistocene,,2.588,0.0117,39873,YES
1012878,occ,,,123875,Pipistrellus subflavus,species,52648,Pleistocene,,2.588,0.0117,39873,YES
1012880,occ,,,123875,Lasiurus borealis,species,52636,Pleistocene,,2.588,0.0117,39873,YES
1012881,occ,,,123875,Tadarida brasiliensis,species,49249,Pleistocene,,2.588,0.0117,39873,YES
1014181,occ,,,124199,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,39856,YES
1014182,occ,,,124199,Pipistrellus subflavus,species,52648,Late Pleistocene,,0.126,0.0117,39856,YES
1015145,occ,,,124089,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,39880,YES
1015146,occ,,,124089,Pipistrellus subflavus,species,52648,Late Pleistocene,,0.126,0.0117,39880,YES
1028320,occ,,,125941,Pipistrellus subflavus,species,52648,Pleistocene,,2.588,0.0117,40888,YES
1028321,occ,,,125941,Lasiurus borealis,species,52636,Pleistocene,,2.588,0.0117,40888,YES
1028931,occ,,,124319,Myotis leibi,species,52643,Pleistocene,,2.588,0.0117,40654,YES
1028932,occ,,,124319,Eptesicus fuscus,species,52640,Pleistocene,,2.588,0.0117,40654,YES
1028933,occ,,,124319,Pipistrellus subflavus,species,52648,Pleistocene,,2.588,0.0117,40654,YES
1033763,occ,,,93332,Desmodus stocki,species,45613,Late Pleistocene,,0.126,0.0117,40654,n
1033823,occ,,,20555,Eptesicus fuscus,species,52640,Irvingtonian,,1.8,0.3,40654,YES
1033824,occ,,,20555,Pipistrellus subflavus,species,52648,Irvingtonian,,1.8,0.3,40654,YES
1034196,occ,,,20302,Plecotus alleganiensis,species,45286,Irvingtonian,,1.8,0.3,41080,n
1037622,occ,,,93332,Desmodus stocki,species,45613,Late Pleistocene,,0.126,0.0117,41246,n
1040207,occ,,,48126,Rhinolophus yongyuthi,species,234176,Middle Miocene,,15.97,11.608,41424,n
1040209,occ,,,48126,Hipposideros felix,species,234178,Middle Miocene,,15.97,11.608,41424,n
1040211,occ,,,48126,Rhizomops mengraii,species,234182,Middle Miocene,,15.97,11.608,41424,n
1079819,occ,,F,133648,Notonycteris magdalenensis,species,249112,Laventan,,13.8,11.8,43341,n
1096510,occ,,,87795,Dizzya exsultans,species,255586,Ypresian,Lutetian,56,41.3,44327,n
1132115,occ,,,144064,Noctilio lacrimaelunaris,species,266644,Huayquerian,,9,6.8,46577,n
1133545,occ,,,140012,Kiotomops lopezi,species,266938,Laventan,,13.8,11.8,46651,n
1135756,occ,,,144663,Eptesicus fuscus,species,52640,Holocene,,0.0117,0,46815,YES
1135758,occ,,,144663,Tadarida brasiliensis,species,49249,Holocene,,0.0117,0,46815,YES
1140697,occ,,,13749,Noctilio albiventris,species,269558,Friasian,,16.3,15.5,46980,YES
1140700,occ,,F,13749,Notonycteris magdalenensis,species,249112,Friasian,,16.3,15.5,46980,n
1140744,occ,,,13749,Thyroptera robusta,species,269560,Friasian,,16.3,15.5,46980,n
1140808,occ,,,144401,Potamops mascahehenes,species,269566,Laventan,,13.8,11.8,46980,n
1144022,occ,,F,145614,Notonycteris magdalenensis,species,249112,Laventan,,13.8,11.8,47088,n
1144023,occ,,,145614,Notonycteris sucharadeus,species,270343,Laventan,,13.8,11.8,47088,n
1144024,occ,,,13749,Notonycteris sucharadeus,species,270343,Friasian,,16.3,15.5,47088,n
1144025,occ,,,13749,Palynephyllum antimaster,species,270345,Friasian,,16.3,15.5,47088,n
1144026,occ,,,13749,Thyroptera lavali,species,270346,Friasian,,16.3,15.5,47088,YES
1145299,occ,,,145845,Desmodus archaeodaptes,species,270547,Irvingtonian,,1.8,0.3,47135,n
1145424,occ,,,145874,Desmodus draculae,species,270550,Early Pleistocene,,2.588,0.781,47135,n
1155905,occ,,,147815,Chrotopterus auritus,species,273786,Pleistocene,Holocene,2.588,0,47558,YES
1196129,occ,,,154722,Myotis austroriparius,species,52635,Late Pleistocene,,0.126,0.0117,50316,YES
1196130,occ,,,154722,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,50316,YES
1196131,occ,,,154722,Nycticeius humeralis,species,52641,Late Pleistocene,,0.126,0.0117,50316,YES
1196912,occ,,,154805,Myotis austroriparius,species,52635,Late Pleistocene,,0.126,0.0117,2451,YES
1196913,occ,,,154805,Myotis grisescens,species,119647,Late Pleistocene,,0.126,0.0117,2451,YES
1196915,occ,,,154805,Lasiurus intermedius,species,47494,Late Pleistocene,,0.126,0.0117,2451,YES
1196916,occ,,,154805,Pipistrellus subflavus,species,52648,Late Pleistocene,,0.126,0.0117,2451,YES
1201172,occ,,,155393,Antrozous pallidus,species,52646,Late Pleistocene,,0.126,0.0117,50711,YES
1234333,occ,,,162464,Dhofarella thaleri,species,306558,Early Oligocene,,33.9,28.4,52912,n
1234334,occ,,,162464,Chibanycteris herberti,species,306561,Early Oligocene,,33.9,28.4,52912,n
1234335,occ,,,162464,Hipposideros omani,species,306559,Early Oligocene,,33.9,28.4,52912,n
1262948,occ,,,167717,Rhinolophus euryale,species,94476,Pliocene,,5.333,2.588,54770,YES
1265782,occ,,,75481,Eptesicus campanensis,species,56998,MN 9,,11.1,9.7,55045,n
1265784,occ,,,75481,Miostrellus risgoviensis,species,92015,MN 9,,11.1,9.7,55045,n
1309132,occ,,,152098,Mystacina miocenalis,species,333939,Altonian,,19,15.9,57474,n
1309133,occ,,,73690,Mystacina miocenalis,species,333939,Altonian,,19,15.9,57474,n
1309290,occ,,,59088,Australonycteris clarkae,species,333972,Ypresian,,56,47.8,1780,n
1310619,occ,,,175909,Vampyravus orientalis,species,136268,Rupelian,,33.9,28.1,57654,n
1313596,occ,,,141368,Mormopterus barrancae,species,335780,Colhuehuapian,,21,17.5,57940,n
1322789,occ,,,84793,Archaeopteropus transiens,species,135790,Early Oligocene,,33.9,28.4,58872,n
1342703,occ,,,181610,Macroderma koppa,species,346702,Early Pliocene,,5.333,3.6,60396,n
1346155,occ,,,79200,Archaeonycteris praecursor,species,347199,Early Eocene,,55.8,48.6,60625,n
1348147,occ,,,38868,Eppsinycteris anglica,species,57564,Ypresian,,56,47.8,60859,n
1349879,occ,,,182933,Hipposideros bernardsigei,species,348472,Miocene,,23.03,5.333,61034,n
1349880,occ,,,182935,Miophyllorhina riversleighensis,species,348473,Miocene,,23.03,5.333,61036,n
1349882,occ,,,182936,Riversleigha williamsi,species,348471,Miocene,,23.03,5.333,61037,n
1350016,occ,,,182958,Macroderma koppa,species,346702,Early Pliocene,,5.333,3.6,61056,n
1350430,occ,,,31720,Stehlinia gracilis,species,136294,Bartonian,,41.3,38,60954,n
1350607,occ,,,183123,Rhinolophus ferrumequinum,species,236716,Pleistocene,,2.588,0.0117,61123,YES
1350872,occ,,F,67706,Aegyptonycteris knightae,species,348328,Priabonian,,38,33.9,61141,n
1352264,occ,,,183381,Vespertiliavus gracilis,species,348690,Rupelian,,33.9,28.1,61220,n
1352265,occ,,,183381,Palaeophyllophora quercyi,species,348691,Rupelian,,33.9,28.1,61220,n
1352266,occ,,,183381,Hipposideros schlosseri,species,255161,Rupelian,,33.9,28.1,61220,n
1352267,occ,,,183381,Vaylatsia prisca,species,348693,Rupelian,,33.9,28.1,61220,n
1352288,occ,,,183382,Hipposideros schlosseri,species,255161,MP 20,MP 21,37.2,28.4,61221,n
1352289,occ,,,183382,Palaeophyllophora quercyi,species,348691,MP 20,MP 21,37.2,28.4,61221,n
1352290,occ,,,183382,Vaylatsia prisca,species,348693,MP 20,MP 21,37.2,28.4,61221,n
1352292,occ,,,183382,Vespertiliavus gracilis,species,348690,MP 20,MP 21,37.2,28.4,61221,n
1352294,occ,,,183382,Stehlinia gracilis,species,136294,MP 20,MP 21,37.2,28.4,61221,n
1352937,occ,,,183452,Stehlinia gracilis,species,136294,MP 22,,33.9,28.4,61260,n
1352938,occ,,,183452,Stehlinia bonisi,species,348689,MP 22,,33.9,28.4,61260,n
1352939,occ,,,183452,Vespertiliavus gracilis,species,348690,MP 22,,33.9,28.4,61260,n
1352940,occ,,,183452,Hipposideros morloti,species,348692,MP 22,,33.9,28.4,61260,n
1352941,occ,,,183452,Palaeophyllophora quercyi,species,348691,MP 22,,33.9,28.4,61260,n
1352942,occ,,,183452,Vaylatsia prisca,species,348693,MP 22,,33.9,28.4,61260,n
1352943,occ,,,183452,Mixopteryx dubia,species,348695,MP 22,,33.9,28.4,61260,n
1352944,occ,,,183452,Mixopteryx weithoferi,species,348696,MP 22,,33.9,28.4,61260,n
1354664,occ,,,12842,Hipposideros schlosseri,species,255161,Priabonian,,38,33.9,61372,n
1354665,occ,,,12842,Palaeophyllophora quercyi,species,348691,Priabonian,,38,33.9,61372,n
1354666,occ,,,12842,Palaeophyllophora oltina,species,349278,Priabonian,,38,33.9,61372,n
1354668,occ,,,12842,Rhinolophus priscus,species,136292,Priabonian,,38,33.9,61372,n
1355345,occ,,,41116,Lapichiropteryx xiei,species,349786,Sharamurunian,,48.6,37.2,61481,n
1356564,occ,,,184174,Vespertiliavus lapradei,species,350418,MP 14,,48.6,40.4,61561,n
