,,124319,Eptesicus fuscus,species,52640,Pleistocene,,2.588,0.0117,40654,YES,LC,,3.1,2016,increasing,N
,,124319,Pipistrellus subflavus,species,52648,Pleistocene,,2.588,0.0117,40654,YES,LC,,3.1,2008,stable,N
,,20555,Eptesicus fuscus,species,52640,Irvingtonian,,1.8,0.3,40654,YES,LC,,3.1,2016,increasing,N
,,20555,Pipistrellus subflavus,species,52648,Irvingtonian,,1.8,0.3,40654,YES,LC,,3.1,2008,stable,N
,,144663,Eptesicus fuscus,species,52640,Holocene,,0.0117,0,46815,YES,LC,,3.1,2016,increasing,N
,,144663,Tadarida brasiliensis,species,49249,Holocene,,0.0117,0,46815,YES,LC,,3.1,2015,stable,N
,,13749,Noctilio albiventris,species,269558,Friasian,,16.3,15.5,46980,YES,LC,,3.1,2015,stable,N
,,13749,Thyroptera lavali,species,270346,Friasian,,16.3,15.5,47088,YES,DD,,3.1,2016,unknown,N
,,147815,Chrotopterus auritus,species,273786,Pleistocene,Holocene,2.588,0,47558,YES,LC,,3.1,2015,stable,N
,,154722,Myotis austroriparius,species,52635,Late Pleistocene,,0.126,0.0117,50316,YES,LC,,3.1,2008,stable,N
,,154722,Eptesicus fuscus,species,52640,Late Pleistocene,,0.126,0.0117,50316,YES,LC,,3.1,2016,increasing,N
,,154722,Nycticeius humeralis,species,52641,Late Pleistocene,,0.126,0.0117,50316,YES,LC,,3.1,2008,stable,N
,,154805,Myotis austroriparius,species,52635,Late Pleistocene,,0.126,0.0117,2451,YES,LC,,3.1,2008,stable,N
,,154805,Myotis grisescens,species,119647,Late Pleistocene,,0.126,0.0117,2451,YES,NT,,3.1,2008,increasing,N
,,154805,Lasiurus intermedius,species,47494,Late Pleistocene,,0.126,0.0117,2451,YES,LC,,3.1,2016,unknown,N
,,154805,Pipistrellus subflavus,species,52648,Late Pleistocene,,0.126,0.0117,2451,YES,LC,,3.1,2008,stable,N
,,155393,Antrozous pallidus,species,52646,Late Pleistocene,,0.126,0.0117,50711,YES,LC,,3.1,2008,stable,N
,,167717,Rhinolophus euryale,species,94476,Pliocene,,5.333,2.588,54770,YES,NT,,3.1,2016,decreasing,N
,,183123,Rhinolophus ferrumequinum,species,236716,Pleistocene,,2.588,0.0117,61123,YES,LC,,3.1,2016,decreasing,N
